street,street number,complete address,long,lat,commune,neighborhood
SOLIS,599,599 SOLIS,-58.3904346,-34.6155267,1,MONSERRAT
USPALLATA,3050,3050 USPALLATA,-58.4058449,-34.6399206,4,PARQUE PATRICIOS
GUILLERMO UDAONDO AV.,1151,"1151 UDAONDO, GUILLERMO AV.",-58.4514957,-34.545309,13,NUÑE
SOLIS,777,777 SOLIS,-58.3903819,-34.6177176,1,MONSERRAT
SOLIS,793,793 SOLIS,-58.3903777,-34.6179348,1,MONSERRAT
GUILLERMO UDAONDO AV.,1351,"1351 UDAONDO, GUILLERMO AV.",-58.453382,-34.5477045,13,NUÑE
PIEDRAS,1806,1806 PIEDRAS,-58.3734949,-34.6297425,4,BARRACAS
CASEROS AV.,3010,3010 CASEROS AV.,-58.4060108,-34.6372733,4,PARQUE PATRICIOS
CASEROS AV.,3018,3018 CASEROS AVE,-58.4062883,-34.6373214,4,PARQUE PATRICIOS
CASEROS AV.,3026,3026 CASEROS AVE,-58.4065658,-34.6373696,4,PARQUE PATRICIOS
SOLIS,979,979 SOLIS,-58.3902685,-34.6199308,1,CONSTITUCION
SOLIS,989,989 SOLIS,-58.3902607,-34.6200211,1,CONSTITUCION
CASEROS AV.,3087,3087 CASEROS AV.,-58.4071746,-34.6373119,4,PARQUE PATRICIOS
SOLIS,1127,1127 SOLIS,-58.3900413,-34.6217755,1,CONSTITUCION
SOLIS,1161,1161 SOLIS,-58.3899672,-34.6223664,1,CONSTITUCION
SOLIS,1375,1375 SOLIS,-58.3897315,-34.6247274,1,CONSTITUCION
SOLIS,1389,1389 SOLIS,-58.3897166,-34.6248853,1,CONSTITUCION
SOLIS,1525,1525 SOLIS,-58.3895465,-34.6266365,1,CONSTITUCION
FILIBERTO,1785,1785 FILIBERTO,-58.3907344,-34.6269312,1,CONSTITUCION
HERRERA,1089,1089 HERRERA,-58.3772264,-34.6402713,4,BARRACAS
HERRERA,1095,1095 HERRERA,-58.3772288,-34.6402587,4,BARRACAS
HERRERA,1451,1451 HERRERA,-58.376229,-34.6439274,4,BARRACAS
HERRERA,1401,1401 HERRERA,-58.3760808,-34.6442081,4,BARRACAS
MANUELA PEDRAZA,2224,"2224 PEDRAZA, MANUELA",-58.4645383,-34.5504028,13,NUÑE
HERRERA,1737,1737 HERRERA,-58.3755905,-34.6463925,4,BARRACAS
HERRERA,1787,1787 HERRERA,-58.37544,-34.64692,4,BARRACAS
HERRERA,1793,1793 HERRERA,-58.3754327,-34.6469987,4,BARRACAS
HERRERA,1899,1899 HERRERA,-58.3750422,-34.6483134,4,BARRACAS
MANUEL MONTES DE OCA AV.,,"1780 MONTES DE OCA, MANUEL AV.",-58.3727522,-34.6477881,4,BARRACAS
MANUEL MONTES DE OCA AV.,,"1762 MONTES DE OCA, MANUEL AV.",-58.3727774,-34.6476455,4,BARRACAS
MANUEL MONTES DE OCA AV.,1740,"1740 MONTES DE OCA, MANUEL AV.",-58.3728723,-34.6471487,4,BARRACAS
MANUEL MONTES DE OCA AV.,1728,"1728 MONTES DE OCA, MANUEL AV.",-58.3728949,-34.6470203,4,BARRACAS
MANUEL MONTES DE OCA AV.,1654,"1654 MONTES DE OCA, MANUEL AV.",-58.3730622,-34.6460747,4,BARRACAS
CRISOLOGO LARRALDE AV.,1791,"1791 LARRALDE, CRISOLOGO AV.",-58.462278,-34.5459353,13,NUÑE
CRISOLOGO LARRALDE AV.,1575,"1575 LARRALDE, CRISOLOGO AV.",-58.4603493,-34.5449638,13,NUÑE
MANUEL MONTES DE OCA AV.,1350,"1350 MONTES DE OCA, MANUEL AV.",-58.3735938,-34.6433028,4,BARRACAS
MANUEL MONTES DE OCA AV.,1316,"1316 MONTES DE OCA, MANUEL AV.",-58.3736006,-34.6432662,4,BARRACAS
MANUEL MONTES DE OCA AV.,1290,"1290 MONTES DE OCA, MANUEL AV.",-58.3736587,-34.6429517,4,BARRACAS
MANUEL MONTES DE OCA AV.,1226,"1226 MONTES DE OCA, MANUEL AV.",-58.373819,-34.642152,4,BARRACAS
MANUEL MONTES DE OCA AV.,930,"930 MONTES DE OCA, MANUEL AV.",-58.374436,-34.6389119,4,BARRACAS
MANUEL MONTES DE OCA AV.,868,"868 MONTES DE OCA, MANUEL AV.",-58.3745625,-34.6382126,4,BARRACAS
MANUEL MONTES DE OCA AV.,854,"854 MONTES DE OCA, MANUEL AV.",-58.3746041,-34.6379747,4,BARRACAS
MANUEL MONTES DE OCA AV.,606,"606 MONTES DE OCA, MANUEL AV.",-58.3750991,-34.635425,4,BARRACAS
RAMALLO,1691,1691 RAMALLO,-58.4657602,-34.5394738,13,NUÑE
MANUEL MONTES DE OCA AV.,454,"454 MONTES DE OCA, MANUEL AV.",-58.3755361,-34.6337556,4,BARRACAS
MANUEL MONTES DE OCA AV.,412,"412 MONTES DE OCA, MANUEL AV.",-58.3756348,-34.6333463,4,BARRACAS
RAMALLO,1897,1897 RAMALLO,-58.4676184,-34.5404217,13,NUÑE
MANUEL MONTES DE OCA AV.,251,"251 MONTES DE OCA, MANUEL AV.",-58.376535,-34.6315984,4,BARRACAS
MANUEL MONTES DE OCA AV.,259,"259 MONTES DE OCA, MANUEL AV.",-58.3765243,-34.6316239,4,BARRACAS
MANUEL MONTES DE OCA AV.,273,"273 MONTES DE OCA, MANUEL AV.",-58.376431,-34.631846,4,BARRACAS
RAMALLO,2399,2399 RAMALLO,-58.472421,-34.5428225,13,NUÑE
MANUEL MONTES DE OCA AV.,843,"843 MONTES DE OCA, MANUEL AV.",-58.3748726,-34.6376896,4,BARRACAS
MANUEL MONTES DE OCA AV.,889,"889 MONTES DE OCA, MANUEL AV.",-58.3747178,-34.6384906,4,BARRACAS
MANUEL MONTES DE OCA AV.,897,"897 MONTES DE OCA, MANUEL AV.",-58.3746919,-34.6386388,4,BARRACAS
MANUEL MONTES DE OCA AV.,1121,"1121 MONTES DE OCA, MANUEL AV.",-58.374268,-34.6410333,4,BARRACAS
MANUEL MONTES DE OCA AV.,1191,"1191 MONTES DE OCA, MANUEL AV.",-58.3740909,-34.6419666,4,BARRACAS
MANUEL MONTES DE OCA AV.,1195,"1195 MONTES DE OCA, MANUEL AV.",-58.3740836,-34.6420038,4,BARRACAS
MANUEL MONTES DE OCA AV.,1663,"1663 MONTES DE OCA, MANUEL AV.",-58.3733135,-34.6462168,4,BARRACAS
MANUEL MONTES DE OCA AV.,1679,"1679 MONTES DE OCA, MANUEL AV.",-58.3732773,-34.6464109,4,BARRACAS
MANUEL MONTES DE OCA AV.,1691,"1691 MONTES DE OCA, MANUEL AV.",-58.3732424,-34.6465829,4,BARRACAS
MANUEL MONTES DE OCA AV.,40,"40 MONTES DE OCA, MANUEL AV.",-58.3776089,-34.6289107,4,BARRACAS
MANUEL MONTES DE OCA AV.,30,"30 MONTES DE OCA, MANUEL AV.",-58.3776634,-34.6288225,4,BARRACAS
RODRIGUEZ PEÑ,10,10 RODRIGUEZ PEÑ,-58.3906312,-34.6089009,1,SAN NICOLAS
RODRIGUEZ PEÑ,24,24 RODRIGUEZ PEÑ,-58.3906501,-34.608695,1,SAN NICOLAS
RODRIGUEZ PEÑ,212,212 RODRIGUEZ PEÑ,-58.3907944,-34.6065704,1,SAN NICOLAS
RODRIGUEZ PEÑ,218,218 RODRIGUEZ PEÑ,-58.3907995,-34.6064149,1,SAN NICOLAS
CHICLANA AV.,3271,3271 CHICLANA AV.,-58.4106392,-34.6339519,4,PARQUE PATRICIOS
RODRIGUEZ PEÑ,240,240 RODRIGUEZ PEÑ,-58.390805,-34.6062506,1,SAN NICOLAS
CHICLANA AV.,3021,3021 CHICLANA AV.,-58.4068037,-34.6307032,4,PARQUE PATRICIOS
CHICLANA AV.,3008,3008 CHICLANA AV.,-58.4066545,-34.630711,4,PARQUE PATRICIOS
LA RIOJA,1712,1712 LA RIOJA,-58.4063081,-34.630575,4,PARQUE PATRICIOS
BRASIL,2979,2979 BRASIL,-58.4056877,-34.6334843,4,PARQUE PATRICIOS
LA RIOJA,1922,1922 LA RIOJA,-58.4059841,-34.6339012,4,PARQUE PATRICIOS
LA RIOJA,2162,2162 LA RIOJA,-58.4056081,-34.6366557,4,PARQUE PATRICIOS
24 DE NOVIEMBRE,2273,2273 24 DE NOVIEMBRE,-58.4091455,-34.6373031,4,PARQUE PATRICIOS
24 DE NOVIEMBRE,2291,2291 24 DE NOVIEMBRE,-58.4091265,-34.6375286,4,PARQUE PATRICIOS
PARANA,1065,1065 PARANA,-58.3883324,-34.5962364,2,RECOLETA
BRASIL,3020,3020 BRASIL,-58.4064342,-34.63391,4,PARQUE PATRICIOS
GRAL. URQUIZA,1991,"1991 URQUIZA, GRAL.",-58.4079601,-34.6341088,4,PARQUE PATRICIOS
PARANA,85,85 PARANA,-58.3876862,-34.608016,1,SAN NICOLAS
PARANA,42,42 PARANA,-58.3876494,-34.6085153,1,SAN NICOLAS
CASEROS AV.,2971,2971 CASEROS AV.,-58.4051212,-34.6369431,4,PARQUE PATRICIOS
CASEROS AV.,2967,2967 CASEROS AV.,-58.4049659,-34.6369195,4,PARQUE PATRICIOS
URUGUAY,10,10 URUGUAY,-58.3863195,-34.6086308,1,SAN NICOLAS
URUGUAY,34,34 URUGUAY,-58.3863239,-34.6084783,1,SAN NICOLAS
CASEROS AV.,2921,2921 CASEROS AV.,-58.4042927,-34.6368012,4,PARQUE PATRICIOS
CASEROS AV.,2682,2682 CASEROS AV.,-58.4000903,-34.6361972,4,PARQUE PATRICIOS
CASEROS AV.,2674,2674 CASEROS AV.,-58.3998989,-34.6361625,4,PARQUE PATRICIOS
CASEROS AV.,2648,2648 CASEROS AV.,-58.3997134,-34.6361288,4,PARQUE PATRICIOS
CASEROS AV.,2644,2644 CASEROS AV.,-58.3996209,-34.636112,4,PARQUE PATRICIOS
CASEROS AV.,2612,2612 CASEROS AV.,-58.3991355,-34.6360239,4,PARQUE PATRICIOS
GUIDO,1532,1532 GUIDO,-58.3869668,-34.5925122,1,RETIRO
CASEROS AV.,2628,2628 CASEROS AV.,-58.3993857,-34.6360694,4,PARQUE PATRICIOS
CASEROS AV.,2575,2575 CASEROS AV.,-58.3986096,-34.6357965,4,PARQUE PATRICIOS
CASEROS AV.,2551,2551 CASEROS AVE,-58.3982605,-34.6357348,4,PARQUE PATRICIOS
CASEROS AV.,2543,2543 CASEROS AVE,-58.398204,-34.6357246,4,PARQUE PATRICIOS
CASEROS AV.,2513,2513 CASEROS AV.,-58.3977397,-34.6356385,4,PARQUE PATRICIOS
CASEROS AV.,2509,2509 CASEROS AV.,-58.3976985,-34.6356154,4,PARQUE PATRICIOS
TALCAHUANO,1138,1138 TALCAHUANO,-58.3858101,-34.5953538,1,RETIRO
CASEROS AV.,2386,2386 CASEROS AV.,-58.3957997,-34.6353372,4,PARQUE PATRICIOS
CASEROS AV.,2368,2368 CASEROS AV.,-58.3955497,-34.6354025,4,PARQUE PATRICIOS
CASEROS AV.,2298,2298 CASEROS AV.,-58.3946083,-34.6351495,4,PARQUE PATRICIOS
CASEROS AV.,2288,2288 CASEROS AV.,-58.3941081,-34.6350403,4,PARQUE PATRICIOS
CASEROS AV.,2061,2061 CASEROS AV.,-58.3913654,-34.6343043,4,PARQUE PATRICIOS
CASEROS AV.,2049,2049 CASEROS AV.,-58.3911821,-34.6342628,4,PARQUE PATRICIOS
COMBATE DE LOS POZOS,2101,2101 COMBATE DE LOS POZOS,-58.3910128,-34.6340225,4,PARQUE PATRICIOS
COMBATE DE LOS POZOS,2100,2100 COMBATE DE LOS POZOS,-58.391059,-34.6337815,4,PARQUE PATRICIOS
TALCAHUANO,16,16 TALCAHUANO,-58.3849147,-34.6083754,1,SAN NICOLAS
LIBERTAD,95,57 LIBERTAD,-58.3834589,-34.607933,1,SAN NICOLAS
ENTRE RIOS AV.,2191,2191 ENTRE RIOS AV.,-58.3904999,-34.6337882,4,PARQUE PATRICIOS
LIBERTAD,287,287 LIBERTAD,-58.3835779,-34.6052715,1,SAN NICOLAS
COMBATE DE LOS POZOS,1929,1929 COMBATE DE LOS POZOS,-58.3915835,-34.6309748,4,PARQUE PATRICIOS
COMBATE DE LOS POZOS,1911,1911 COMBATE DE LOS POZOS,-58.3916197,-34.6307892,4,PARQUE PATRICIOS
ENTRE RIOS AV.,1919,1919 ENTRE RIOS AV.,-58.3908536,-34.6308515,4,PARQUE PATRICIOS
ENTRE RIOS AV.,1818,1818 ENTRE RIOS AV.,-58.3907874,-34.629623,1,CONSTITUCION
LIBERTAD,965,965 LIBERTAD,-58.3840353,-34.5973022,1,RETIRO
ENTRE RIOS AV.,1658,1658 ENTRE RIOS AV.,-58.3910043,-34.6277807,1,CONSTITUCION
LIBERTAD,1073,1073 LIBERTAD,-58.3842239,-34.595941,1,RETIRO
LIBERTAD,1097,1097 LIBERTAD,-58.3842389,-34.5957879,1,RETIRO
COMBATE DE LOS POZOS,1733,1733 COMBATE DE LOS POZOS,-58.3919106,-34.6288589,4,PARQUE PATRICIOS
COMBATE DE LOS POZOS,1749,1749 COMBATE DE LOS POZOS,-58.3918844,-34.6289937,4,PARQUE PATRICIOS
COMBATE DE LOS POZOS,1779,1779 COMBATE DE LOS POZOS,-58.3918351,-34.6292464,4,PARQUE PATRICIOS
COMBATE DE LOS POZOS,1789,1789 COMBATE DE LOS POZOS,-58.3918187,-34.6293307,4,PARQUE PATRICIOS
BRASIL,2000,2000 BRASIL,-58.3932219,-34.62986,4,PARQUE PATRICIOS
BRASIL,2287,2287 BRASIL,-58.3958984,-34.6301933,4,PARQUE PATRICIOS
BRASIL,2265,2265 BRASIL,-58.3958226,-34.630179,4,PARQUE PATRICIOS
BRASIL,2587,2587 BRASIL,-58.400296,-34.6314195,4,PARQUE PATRICIOS
BRASIL,2638,2638 BRASIL,-58.4009006,-34.6317651,4,PARQUE PATRICIOS
DEHEZA,2510,2510 DEHEZA,-58.4747442,-34.5418556,12,SAAVEDRA
SAN ISIDRO LABRADOR AV.,4835,4835 SAN ISIDRO LABRADOR AVE,-58.47497,-34.540552,12,SAAVEDRA
SAN ISIDRO LABRADOR AV.,4690,4690 SAN ISIDRO LABRADOR AV.,-58.4742447,-34.5418254,12,SAAVEDRA
CRISOLOGO LARRALDE AV.,2889,"2889 LARRALDE, CRISOLOGO AV.",-58.4725275,-34.5513063,12,SAAVEDRA
CRISOLOGO LARRALDE AV.,3171,"3171 LARRALDE, CRISOLOGO AV.",-58.4748974,-34.5526165,12,SAAVEDRA
CRISOLOGO LARRALDE AV.,3745,"3745 LARRALDE, CRISOLOGO AV.",-58.4801552,-34.555528,12,SAAVEDRA
SAN JOSE,1587,1587 SAN JOSE,-58.3857806,-34.6268927,1,CONSTITUCION
CRISOLOGO LARRALDE AV.,4999,"4999 LARRALDE, CRISOLOGO AV.",-58.4916982,-34.5611375,12,SAAVEDRA
SAN JOSE,1171,1171 SAN JOSE,-58.3858804,-34.6220974,1,CONSTITUCION
SAN JOSE,997,997 SAN JOSE,-58.3858872,-34.6197734,1,CONSTITUCION
CRISOLOGO LARRALDE AV.,5175,"5175 LARRALDE, CRISOLOGO AV.",-58.4938398,-34.562158,12,SAAVEDRA
CRISOLOGO LARRALDE AV.,5895,"5895 LARRALDE, CRISOLOGO AV.",-58.5024332,-34.5662978,12,SAAVEDRA
CRISOLOGO LARRALDE AV.,6095,"6095 LARRALDE, CRISOLOGO AV.",-58.505038,-34.567555,12,SAAVEDRA
SAN JOSE,785,785 SAN JOSE,-58.3859254,-34.6175746,1,MONSERRAT
SAN JOSE,587,587 SAN JOSE,-58.3859551,-34.6153775,1,MONSERRAT
SAN JOSE,383,383 SAN JOSE,-58.3861501,-34.6132115,1,MONSERRAT
SAN JOSE,369,369 SAN JOSE,-58.3861611,-34.6130683,1,MONSERRAT
SAN JOSE,189,189 SAN JOSE,-58.3861947,-34.6109647,1,MONSERRAT
SAN JOSE,171,171 SAN JOSE,-58.3862072,-34.6107651,1,MONSERRAT
PRES. LUIS SAENZ PEÑ,116,"116 SAENZ PE?A, LUIS, PRES.",-58.3875068,-34.6103334,1,MONSERRAT
PRES. LUIS SAENZ PEÑ,136,"136 SAENZ PE?A, LUIS, PRES.",-58.3874927,-34.610522,1,MONSERRAT
PRES. LUIS SAENZ PEÑ,170,"170 SAENZ PE?A, LUIS, PRES.",-58.3874687,-34.6108416,1,MONSERRAT
DR. RICARDO BALBIN AV.,4758,"4758 BALBIN, RICARDO, DR. AV.",-58.4979956,-34.5535017,12,SAAVEDRA
PRES. LUIS SAENZ PEÑ,430,"430 SAENZ PE?A, LUIS, PRES.",-58.3874636,-34.6138338,1,MONSERRAT
PRES. LUIS SAENZ PEÑ,460,"460 SAENZ PE?A, LUIS, PRES.",-58.387462,-34.614132,1,MONSERRAT
PRES. LUIS SAENZ PEÑ,468,"468 SAENZ PE?A, LUIS, PRES.",-58.3874581,-34.614233,1,MONSERRAT
PRES. LUIS SAENZ PEÑ,610,"610 SAENZ PE?A, LUIS, PRES.",-58.387434,-34.6157279,1,MONSERRAT
PRES. LUIS SAENZ PEÑ,614,"614 SAENZ PE?A, LUIS, PRES.",-58.3874336,-34.6158108,1,MONSERRAT
DR. RICARDO BALBIN AV.,4337,"4337 BALBIN, RICARDO, DR. AV.",-58.4934836,-34.5551231,12,SAAVEDRA
DR. RICARDO BALBIN AV.,4195,"4195 BALBIN, RICARDO, DR. AV.",-58.4910115,-34.5550069,12,SAAVEDRA
DR. RICARDO BALBIN AV.,4216,"4216 BALBIN, RICARDO, DR. AV.",-58.4913852,-34.5551801,12,SAAVEDRA
PRES. LUIS SAENZ PEÑ,858,"858 SAENZ PE?A, LUIS, PRES.",-58.3874082,-34.6180975,1,CONSTITUCION
PRES. LUIS SAENZ PEÑ,866,"866 SAENZ PE?A, LUIS, PRES.",-58.3873955,-34.6183669,1,CONSTITUCION
PRES. LUIS SAENZ PEÑ,1010,"1010 SAENZ PE?A, LUIS, PRES.",-58.38726,-34.6201331,1,CONSTITUCION
PRES. LUIS SAENZ PEÑ,1208,"1208 SAENZ PE?A, LUIS, PRES.",-58.3871289,-34.622731,1,CONSTITUCION
LEANDRO N. ALEM AV.,126,"126 ALEM, LEANDRO N. AV.",-58.3703431,-34.606309,1,SAN NICOLAS
PATAGONES,2808,2808 PATAGONES,-58.4020814,-34.6377289,4,PARQUE PATRICIOS
MONTESQUIEU,387,387 MONTESQUIEU,-58.3998125,-34.641216,4,PARQUE PATRICIOS
COLONIA,397,397 COLONIA AV.,-58.3970538,-34.640841,4,PARQUE PATRICIOS
COLONIA,197,197 COLONIA AV.,-58.3982091,-34.637948,4,PARQUE PATRICIOS
PATAGONES,2654,2654 PATAGONES,-58.399326,-34.6371987,4,PARQUE PATRICIOS
MANUEL GARCIA,16,"16 GARCIA, MANUEL",-58.3973015,-34.6358393,4,PARQUE PATRICIOS
JUJUY AV.,2181,2181 JUJUY AV.,-58.3992196,-34.6353227,4,PARQUE PATRICIOS
JUJUY AV.,2089,2089 JUJUY AV.,-58.3994694,-34.6345738,4,PARQUE PATRICIOS
15 DE NOVIEMBRE DE 1889,2275,2275 15 DE NOVIEMBRE DE 1889,-58.3953859,-34.632613,4,PARQUE PATRICIOS
JUAN DE GARAY AV.,1925,1925 GARAY JUAN DE AVE,-58.3924924,-34.6272281,3,SAN CRISTOBAL
JUAN DE GARAY AV.,1937,"1937 GARAY, JUAN DE AV.",-58.3925489,-34.627243,3,SAN CRISTOBAL
JUAN DE GARAY AV.,2283,"2283 GARAY, JUAN DE AV.",-58.3964462,-34.6279973,3,SAN CRISTOBAL
PICHINCHA,1759,1759 PICHINCHA AV.,-58.3964344,-34.630001,4,PARQUE PATRICIOS
PICHINCHA,1842,1842 PICHINCHA AV.,-58.396125,-34.630857,4,PARQUE PATRICIOS
PICHINCHA,1995,1995 PICHINCHA AV.,-58.3957801,-34.6324386,4,PARQUE PATRICIOS
MATHEU,2004,2004 MATHEU,-58.3967355,-34.6331981,4,PARQUE PATRICIOS
CATULO CASTILLO,2408,"2408 CASTILLO, CATULO",-58.3974146,-34.6319204,4,PARQUE PATRICIOS
MATHEU,1806,1806 MATHEU,-58.3976336,-34.6308003,4,PARQUE PATRICIOS
MATHEU,1606,1606 MATHEU,-58.3984709,-34.6285874,4,PARQUE PATRICIOS
JUAN DE GARAY AV.,2549,"2400 GARAY, JUAN DE AV.",-58.4006175,-34.6285938,3,SAN CRISTOBAL
CARLOS PELLEGRINI,34,"34 PELLEGRINI, CARLOS",-58.3812416,-34.60822,1,SAN NICOLAS
CARLOS PELLEGRINI,52,"52 PELLEGRINI, CARLOS",-58.3813051,-34.6075675,1,SAN NICOLAS
CARLOS PELLEGRINI,134,"134 PELLEGRINI, CARLOS",-58.3813201,-34.60706,1,SAN NICOLAS
CARLOS PELLEGRINI,174,"174 PELLEGRINI, CARLOS",-58.3813776,-34.6063572,1,SAN NICOLAS
CARLOS PELLEGRINI,214,"214 PELLEGRINI, CARLOS",-58.3813872,-34.6057,1,SAN NICOLAS
CARLOS PELLEGRINI,251,"251 PELLEGRINI, CARLOS",-58.3814211,-34.60527,1,SAN NICOLAS
CARLOS PELLEGRINI,530,"530 PELLEGRINI, CARLOS",-58.3815806,-34.6022988,1,SAN NICOLAS
CARLOS PELLEGRINI,570,"570 PELLEGRINI, CARLOS",-58.3815878,-34.6017534,1,SAN NICOLAS
CARLOS PELLEGRINI,640,"640 PELLEGRINI, CARLOS",-58.3816184,-34.6011065,1,SAN NICOLAS
CARLOS PELLEGRINI,645,"645 PELLEGRINI, CARLOS",-58.3816713,-34.6005385,1,SAN NICOLAS
CARLOS PELLEGRINI,744,"744 PELLEGRINI, CARLOS",-58.3816753,-34.5999471,1,SAN NICOLAS
CARLOS PELLEGRINI,737,"737 PELLEGRINI, CARLOS",-58.381696,-34.5995237,1,SAN NICOLAS
CARLOS PELLEGRINI,833,"833 PELLEGRINI, CARLOS",-58.3817786,-34.5987484,1,RETIRO
CARLOS PELLEGRINI,840,"840 PELLEGRINI, CARLOS",-58.3818096,-34.5982227,1,RETIRO
CARLOS PELLEGRINI,984,"984 PELLEGRINI, CARLOS",-58.3819003,-34.5970103,1,RETIRO
CARLOS PELLEGRINI,1018,"1018 PELLEGRINI, CARLOS",-58.3819846,-34.5964015,1,RETIRO
CARLOS PELLEGRINI,1055,"1055 PELLEGRINI, CARLOS",-58.3820415,-34.5958869,1,RETIRO
CERRITO,1051,1051 CERRITO,-58.3822446,-34.5959071,1,RETIRO
CERRITO,1021,1021 CERRITO,-58.3821772,-34.5964246,1,RETIRO
CERRITO,933,933 CERRITO,-58.3821066,-34.5970609,1,RETIRO
CERRITO,851,851 CERRITO,-58.3820285,-34.5982443,1,RETIRO
CERRITO,841,841 CERRITO,-58.3819708,-34.59878,1,RETIRO
CERRITO,741,741 CERRITO,-58.3819634,-34.5995285,1,SAN NICOLAS
CERRITO,737,737 CERRITO,-58.3819012,-34.5999559,1,SAN NICOLAS
CERRITO,657,657 CERRITO,-58.3819139,-34.6005305,1,SAN NICOLAS
CERRITO,637,637 CERRITO,-58.3818841,-34.6011023,1,SAN NICOLAS
CERRITO,545,545 CERRITO,-58.3818412,-34.6017411,1,SAN NICOLAS
CERRITO,525,525 CERRITO,-58.3818011,-34.60231,1,SAN NICOLAS
CERRITO,241,241 CERRITO,-58.3816672,-34.6052752,1,SAN NICOLAS
CERRITO,151,151 CERRITO,-58.3815716,-34.6063595,1,SAN NICOLAS
CERRITO,71,71 CERRITO,-58.3815168,-34.60758,1,SAN NICOLAS
PRES. ROQUE SAENZ PEÑA AV,860,"860 SAENZ PEÑA, ROQUE, PRES. DIAGONAL NORTE AV",-58.3787865,-34.6053117,1,SAN NICOLAS
PRES. ROQUE SAENZ PEÑA AV,560,"560 SAENZ PE?A, ROQUE, PRES. DIAGONAL NORTE AV.",-58.3746419,-34.6074967,1,SAN NICOLAS
PRES. ROQUE SAENZ PEÑA AV,550,"550 SAENZ PE?A, ROQUE, PRES. DIAGONAL NORTE AV.",-58.3745089,-34.60756,1,SAN NICOLAS
PRES. ROQUE SAENZ PEÑA AV,575,"575 SAENZ PE?A, ROQUE, PRES. DIAGONAL NORTE AV.",-58.3748168,-34.6071939,1,SAN NICOLAS
PRES. ROQUE SAENZ PEÑA AV,795,"795 SAENZ PE?A, ROQUE, PRES. DIAGONAL NORTE AV.",-58.3778541,-34.6056298,1,SAN NICOLAS
PRES. ROQUE SAENZ PEÑA AV,811,"811 SAENZ PE?A, ROQUE, PRES. DIAGONAL NORTE AV.",-58.3782095,-34.605413,1,SAN NICOLAS
PRES. ROQUE SAENZ PEÑA AV,871,"871 SAENZ PE?A, ROQUE, PRES. DIAGONAL NORTE AV.",-58.3785932,-34.6052116,1,SAN NICOLAS
VELEZ SARSFIELD AV.,195,195 VELEZ SARSFIELD AV.,-58.3902797,-34.6364205,4,BARRACAS
VELEZ SARSFIELD AV.,208,208 VELEZ SARSFIELD AV.,-58.3900512,-34.6366205,4,BARRACAS
VELEZ SARSFIELD AV.,479,479 VELEZ SARSFIELD AV.,-58.3900161,-34.639866,4,BARRACAS
VELEZ SARSFIELD AV.,485,485 VELEZ SARSFIELD AV.,-58.3900075,-34.6399775,4,BARRACAS
AMANCIO ALCORTA AV.,2277,"2277 ALCORTA, AMANCIO AV.",-58.3935259,-34.6414075,4,PARQUE PATRICIOS
AMANCIO ALCORTA AV.,2573,"2573 ALCORTA, AMANCIO AV.",-58.3972052,-34.6429269,4,PARQUE PATRICIOS
AMANCIO ALCORTA AV.,3089,"3089 ALCORTA, AMANCIO AV.",-58.4044176,-34.6490777,4,NUEVA POMPEYA
AMANCIO ALCORTA AV.,2608,"2608 ALCORTA, AMANCIO AV.",-58.398034,-34.6435534,4,PARQUE PATRICIOS
AMANCIO ALCORTA AV.,2314,"2314 ALCORTA, AMANCIO AV.",-58.3942597,-34.6417722,4,PARQUE PATRICIOS
HIPOLITO YRIGOYEN AV.,602,602 YRIGOYEN HIPOLITO,-58.37503,-34.6092323,1,MONSERRAT
DE MAYO AV.,1495,1495 DE MAYO AV.,-58.3869388,-34.6093517,1,MONSERRAT
DE MAYO AV.,1413,1413 DE MAYO AV.,-58.3864841,-34.6093206,1,MONSERRAT
DE MAYO AV.,1381,1381 DE MAYO AV.,-58.3859884,-34.6092694,1,MONSERRAT
DE MAYO AV.,1365,1365 DE MAYO AV.,-58.385784,-34.6092856,1,MONSERRAT
DE MAYO AV.,1343,1343 DE MAYO AV.,-58.3854293,-34.6092391,1,MONSERRAT
DE MAYO AV.,1181,1181 DE MAYO AV,-58.3831076,-34.6090897,1,MONSERRAT
DE MAYO AV.,1161,1161 DE MAYO AVE,-58.3829065,-34.6090759,1,MONSERRAT
DE MAYO AV.,1137,1137 DE MAYO AV.,-58.3826314,-34.6090574,1,MONSERRAT
PARAGUAY,1446,1446 PARAGUAY,-58.3875132,-34.5983574,2,RECOLETA
PARAGUAY,1428,1428 PARAGUAY,-58.3873275,-34.5983449,2,RECOLETA
DE MAYO AV.,959,959 DE MAYO AV.,-58.3799646,-34.6088721,1,MONSERRAT
PARAGUAY,1268,1268 PARAGUAY,-58.3847454,-34.5981499,1,RETIRO
DE MAYO AV.,861,861 DE MAYO AV.,-58.3786406,-34.6087826,1,MONSERRAT
DE MAYO AV.,695,695 DE MAYO AV.,-58.3762991,-34.6086968,1,MONSERRAT
DE MAYO AV.,665,665 DE MAYO AV.,-58.3758936,-34.6085745,1,MONSERRAT
DE MAYO AV.,591,591 DE MAYO AV.,-58.3747358,-34.6085089,1,MONSERRAT
DE MAYO AV.,575,575 DE MAYO AV.,-58.3744011,-34.6084876,1,MONSERRAT
SANTA FE AV.,690,690 SANTA FE AV.,-58.3767002,-34.5960435,1,RETIRO
SANTA FE AV.,720,720 SANTA FE AVE,-58.3772737,-34.595548,1,RETIRO
